,pid,pname,text,date,score,like_c,skin_type,repurchased
452,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],"누드 베이시를 구매했는데, 제 피부톤에는 좀 밝더라구요퍼프의 느낌이 정말 마음에 들었고 대신 좀 뜨는건 있어요회색빛이 약간 도는것 같습니다",2017-08-08,2.5,0, , 
453,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],여름에 쓰기에는 조금 끈적일수도 있겠지만 겨울에 쓰기에는 딱 좋을것같아요  저는 복합성 피부인데 적당한 촉촉함과 뽀송함이 같이 있어서 좋은것같아요,2017-08-07,3.5,0, , 
454,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],우왕 좋네영~~ 에버래스팅도 좋던데약간 광택때문에 커버스테이 사봤어여 ㅎㅎ여름에는 커버스테이가 더 좋은 듯 약간 쿨링감도 있는 거 같고 ㅎ리필세트패키지는 진짜 굿이에영,2017-08-07,5.0,0, , 
455,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],메이크업픽서를 사용해서 그런지몰라도 잘 무너지지않고 화사한피부와 결점없는피부가되어서 좋았어요!,2017-08-07,5.0,1,지성, 
456,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],저희 인생 쿠션입니당 ㅋㅋㅋ 벌써 두번째 재구매예요 ㅎ전에 산거는 하나 사면 리필 하나 있었는데 이번엔 리필이 두개라 넘 좋아요 +_+,2017-08-06,5.0,0,복합성, 
457,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],인생쿠션이에요 친구한테 선물 받아서 쓰고 난 이후로 너무 좋아서 리필만 4번째에요 !,2017-08-06,4.5,0,복합성, 
458,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],믿고쓰는 포니 ♡다 좋아요 넘나 좋은것ㅎㅎㅎㅎㅎㅎ,2017-08-05,5.0,0, , 
459,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],피부가 까만편인데 색상이 다양하게 나온다는 쿠션들 써봐도 너무 밝더라고요. 그래서 자연스러운 색상을 찾던 중에 포니꺼가 후기가 많길래 사봤습니다. 제 피부 톤이랑 똑같아요. 근데 전체에 바르면 반톤 정도 밝아보이긴 하더라구요. 파우더처리한것처럼 마무리되구요. 무너짐이 더럽지 않아서 좋습니다. 콧망울 가장자리는 금방 지워지는데 볼 쪽은 오래가요. 쿠션치고 지속력도 나쁘지 않고 쿨링감도 좋네요. 특히 퍼프가 맘에 들어요. 쫀쫀하면서 두꺼운게. 리필까지해서 이 가격에 기능이라면 추천할만 합니다. 그리고 디자인이 예뻐요ㅋㅋ,2017-08-05,3.5,0,복합성, 
460,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],택배를 집으로 안가져다주고 우체국에다 맡겨놓으심.................와.......,2017-08-05,5.0,0,건성, 
461,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],"레알 인생 쿠션됬어요..! 항상 21호를 사용하면 너무 밝고 23호를 사용하면 너무 원래 피부색과 동일하거나 어두웠는데 22호 누드 베이지를 사용하니까 딱 좋았어요!얼굴이 전체적으로 좀 붉고 홍조가 심한편인데 그것도 싹가려지고, 매트한 표현을 좋아해서 항상 쿠션이나 파운데이션을 바르고 파우더를 써도 항상 시간이지나면 얼굴에 개기름이 많이 생기면서 무너지고 뭉치고 뜨고 했는데 이거는 파우더를 하지 않아도 지속력도 좋고 무너지는것도 예쁘게 무너지고해서 따로 많이 수정을 하지 않아도 되서 너무 좋았던 것 같애요👍👍",2017-08-04,5.0,0,복합성, 
462,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],"쿠션파데를 거의 수정용으로만 사용했었는데,(일반 파데보단 커버력이 약해서) 이 제품은 커버력도 좋고 적당히 촉촉해요, 인생쿠션임..",2017-08-04,5.0,0,복합성, 
463,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],지속력도 좋고 매트하고 냄새는 호불호가 갈리겠지만 저는 좋았어요,2017-08-04,5.0,0, , 
464,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],한번묻히면 양이 너무많이 묻어나와서 양조절만잘하면 인생템될듯,2017-08-03,3.5,0,복합성, 
465,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],색상을 잘못고른거같지만 발림성이랑 퍼프가 완전 쫀득하니 좋네요 근데 커버력이 아쉽네요,2017-08-03,4.0,0,지성, 
466,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],인생쿠션재구매율 만땅이에요커버굿 만족합니다,2017-08-03,5.0,0,지성, 
467,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],엄청 뽀송하고 제가 처음썻을때는 매트해서 아..하면서 그냥 그랬는데 매트하긴하지만 뽀송한 느낌이커서 아주 좋았어요 그리고 양조절을 잘안하면 떡질꺼같구 저는 살살 바르고 케이스도 아주 고급져서 들고다니면 비싼건줄알더라구요 ㅋㅋ 그것도 나름 좋았습니다 여튼 피부가 고급져보이게 잘발리고 뽀송하고 오래지나도 다크닝없고 더 하애보인달까? 여튼 아주 좋았어요 짱짱!!!,2017-08-02,5.0,0,지성, 
468,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],얼굴에 무너짐이 심한 수분부족형지성임에도 불구하고 출근할때 하고 나가면 퇴근할때까지는 괜찮은듯,2017-08-02,5.0,0,건성, 
469,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],I buy to my friend she will love jt,2017-08-02,5.0,0,지성, 
470,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],처음에는 생각보다 너무 두껍게발리는게 아닌가 했는데 쓰다보니 적응되고 요령도 생겼어요ㅋㅋㅋㅋㅋ 좋음,2017-08-01,4.5,0,복합성, 
471,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],커버도 잘 되고 지성인데 보송하게 마무리되는 것 같아서 좋은 것 같네요.,2017-08-01,3.0,0,지성, 
472,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],인생쿠션이라고해도될만큼 좋아요피부가지성이라 다른쿠션쓸때는화장이잘밀리거나 화장이뜨고그랬는데 이거는잘맞아서좋아용,2017-08-01,5.0,0,지성, 
473,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],이거 진짜 강추👍🏻👍🏻 이거바르고 갈때마다 친구들이 화장잘먹었다고 뭐쓰냐고 물어봐용,2017-08-01,5.0,0, , 
474,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],3번째 재구매에요!21베이지 삿다가 너무밝아서 섞어서 썻구요22로지아이보리 삿다가 피부톤이랑 별차이없어서21호 로지아이보리 재구매합니다,2017-07-31,5.0,0, , 
475,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],수부지성 피부에 여드름 흔적 많은데 커버 잘 되고 건조하다거나 기름 많이 올라온다거나 그런 거 없고 모공 끼임도 적고 그러는데 수정할 때 좀 힘들어요... 수정 부위 닦아내고 해야지 안 그러면 뜨고 각질 일어나요,2017-07-31,5.0,1,복합성, 
476,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],매번사용하는거지만 정말좋습니당!!평소23호쓰는데 누드베이지로쓰니까 맞더라고요ㅎㅎ,2017-07-31,5.0,0,복합성, 
477,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],요즘 들고다니며 잘 쓰고있고 조금만 발라도 뽀송한 느낌 넘 좋아요. 지성피부라 매트하고 뽀송한거 찾다가 의심반 기대반 하고 샀는데 저한텐 나름 잘 맞네요ㅎ,2017-07-30,5.0,0,지성, 
478,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],뽀송해서 좋긴한데 시간지나니 무너지네요,2017-07-29,2.5,0,복합성, 
479,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],진짜 지성중에 핵 지성인데 바르면 좋아여 친구도 좋다하고 또 살거임 두개살거임 꼭사셈 ㅎㅎ,2017-07-29,4.5,0,지성, 
480,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],방금 상품 받았는데 생각치도 못한 필패드까지 주시고 리필과 본품까지 이 가격에 샀다는게 너무 좋네요~!! 외출전에 받게 되서 방금 톡톡 두드려봤는데 커버력 되게 좋아서 컨실러도 필요 없었구... 전반적으로 굉장히 맘에 들어요!,2017-07-28,5.0,0, , 
481,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],친구 추천으로 샀는데 완전 좋아용ㅎㅎㅎㅎㅎ매트해서 수정화장용으로 굿👍🏻,2017-07-28,5.0,0,복합성, 
482,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],친구의 강력추천으로 사봤는데 완전 좋아요 !!이렇게 뜨거운 여름일 때 딱 사용하기 👍🏻👍🏻하루종일 사용했는데 무너짐이 거의 없는 것 같아요보통 화장품의 호수보다 약간씩 더 밝은 것 같아요 ~혹시나 참고하시라구요ㅎㅎ (22호가 21호 같은 느낌?)다들 예쁘게 사용하세요 😊😊,2017-07-27,5.0,0,중성, 
483,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],몇개 째 리필 쓰는지ㅋㅋㅋㅋㅋ좋음!!커버력은 좋은데 ㅠㅠ 팩트가 너무 빨리 달아요ㅠㅠㅠㅠ한달에 3개는 쓰는듯 ㅜㅜ,2017-07-26,4.5,0, , 
484,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],좋아용 매트해서 더 좋아용 근데 커버력은 음 ..뭐 그래도 좋아용,2017-07-26,4.5,0, , 
485,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],매트한 쿠션치고 피부표현이 예쁘네요. 지속력도 괜찮고요. 여름만 아니면 모공프라이머 없이도 안무너집니다. 다만 퍼프로 그냥바르시면 두꺼워서 손으로 찍어서 파데처럼 덜어바르시는게   얇고 예쁘게발리고 스킨케어랑 각질제거가 잘안되있으면 각질이랑 모공 요철 부각이 꽤 있습니다.,2017-07-26,5.0,0,복합성, 
486,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],자연스럽게 잘 발리고 케이스도 너무 예뻐서 좋아요 :-),2017-07-26,5.0,0,지성, 
487,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],촉촉한데 커버력도 있어서 좋아요~특히 케이스가 고급스럽고 너무 예쁘네요ㅎ♥ㅎ,2017-07-25,5.0,0,복합성, 
488,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],완전 만족 퍼프도  쫀쫀하고 촉촉한 그런거 싫어하는데 딱 내가좋아하는 베개같은 퍼프 👍🏻 역시 포니 바르고 운동했는데도 언니는 왜 화장이 그대로냐며 유지력도 좋아뜸 복합성인데도 건조한느낌없고 보들하게 피부가 표현되는느낌!,2017-07-25,5.0,0, , 
489,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],여름철에 꼭 맞는 쿠션제품이예요!!용량도 많고 거울도 커서 좋아요 또 피부에 흡수도 잘되고 잘 안떠요!!저는 이제야 인생템 찾았습니다ㅎㅎ,2017-07-24,5.0,0,복합성, 
490,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],완전 완벽 깨끗하게 커버되는건 아니지만 마무리감좋고 케이스부터 다 마음에 듭니다역시 믿고 사는 포니!다음에도 또 살만한 제품!많이 파세요~,2017-07-23,4.5,0,건성, 
491,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],하나도 안떠요 각질제가 안하고 썼는데 레알 가까이서 봐야지 살짝떳네 이정도? 커버스테이 지복합성용이라고 막 매트리지않고 지리는건 제가 이거 쓰고 캠핑장에서 물놀이 했는데 안 흘러내려지고 무너지지도 않고았고 지속력은 7시간? 아마 물 없었으면 더 갔고 진짜 보송하고 색상이 어두울까봐 걱정했는데 생각보다 밝았어요 여름에 피부 타신분들은 한톤 다운하는것도 괜찮을꺼같아요❤️❤️,2017-07-23,5.0,0,지성, 
492,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],추천받아산건데 너무좋아서 인생템됐어여 바르고나서 매트하고 끈적임도없고 내피부톤처럼되서 화장떡도안되고 진짜물건임,2017-07-22,5.0,0,복합성, 
493,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],생각보다 커버는 없다. 그리고 퍼프는 인정한다 엄청 쫀득....또 케이스가 너무 건성으로 만들어진듯 디자인은 이쁜데 튼튼하지는 않다,2017-07-22,3.0,0,중성, 
494,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],개인적으로 저한테는 너무 잘맞는 쿠션이라 벌써 두번째 사서 사용중입니다~~ 건성피부인데도 기초를 잘해주고 쿠션바르면 수정하지 않아도 거의 하루종일 화장이 잘 유지되네요 좋습니다👍👍,2017-07-22,5.0,0,건성, 
495,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],매트하긴한데 건조할정도도 아니고 커버력도 나쁘지않고 묻어나오는것도 거의 없어요좋은거같아요 ~,2017-07-22,5.0,0,복합성, 
496,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],진짜 제가 쓴 쿠션중 인생쿠션입니다 보송하게 마무리되고 커버력도 앵간히 있어요 ~~ 😍,2017-07-22,5.0,1,복합성, 
497,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],엄청 소량으로 발라서 커버는 그닥 컨실러가 필요하지만 피부 촉촉하게 해서 바르면 뜨진 않아요 그래서 되게 편하달까 퍼프 엄청 쬰쬰하구..,2017-07-22,5.0,0,건성, 
498,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],우선 딱 봣을때 정말 이뻐요!!!사실 오프라인에서 파는곳을 한군데 밖에 못바서 아쉬웠어요 한군데 밖에 안파는데 제가 원하던 색상은 테스터를 누가 훔쳐갔는지 없어서 못해밧구요평소에 23호 쓰는데 누드베이지를 구매했어요!!우선 발랏을때 되게 가볍구요 살짝 윤이 돌아서 시간지나면 코쪽은 수정해주셔야되요! 하지만 이뿌게 윤이 돌고 그래서 자연스러워요👍 추천해용🤗🤗,2017-07-21,4.5,0,지성, 
499,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],원래 후기같은거 진짜 안쓰는데살때 반신반의하고 구매했어요오자마자 뜯어서 발라본거라 시간지난후엔 어떨지 모르겠지만커버력도 좋고 밀착되는것도 좋고퍼프가 새거인데도 많이 먹지도 않고 소량으로 많이바를수있어서 너무 좋네요 ㅎㅎ,2017-07-21,5.0,1,복합성, 
500,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],사람들 평이 좋아서 한번 구입해봤어요커버력 밀착력 기대 이상이네요!케이스도 고급지고.. 예뻐요 ㅎㅎㅎ헌데 톤 잘못 선택해서제 얼굴엔 좀 떠보여요.. ㅜㅜ다른 색 구입하고싶네요~,2017-07-21,5.0,0,복합성, 
501,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],제가 노란끼보단 핑크빛도는 걸로 바르고 싶어서 무작정 구매했는데너무 밝아서 쿠션이 제 얼굴색이랑 너무 따로 놀아요ㅠㅠ또 제가 지복합성이라 그런지 매트하긴한데 코주변엔 시간 지나면 다 뜨고 무너짐도 아쉽구요ㅠㅠ,2017-07-20,3.0,0, , 
502,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],평소에 23호 써서 버프 샀는데 이것도 밝네요.좀 밝게 나온듯해요...컬러가 다양해서 좋아라 했는데ㅠㅜㅠ열자마자 왜 이렇게 밝아; 이랬네요.케이스는 이쁘네요,2017-07-19,3.0,0, , 
503,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],"역시나 재구매를 부르는 포니이펙트 쿠션 파데❤커버력, 지속력 굿굿이에용🤗🤗",2017-07-18,5.0,0,건성, 
504,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],진짜 커버력도 괜찮고 안 뜨는게 진짜진짜 좋은데 바르면 약간 따갑다고 해야하나..? 약간 그런게 있어요 그리고 22호가 너무 생각보다 밝다는점 .. 빼면 괜찮아요 케이스도 예쁘고 💕,2017-07-17,3.5,0,지성, 
505,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],첨에 내추럴아이보리샀는데 집에와서 다시발라보니너무하얗더라구요 ㅠㅠ 보통21호도 화사하게쓰는데21호보다도 밝은 ... 다들 저보더니 얼굴만떠잇다곸ㅋ그래서 누드베이지로 다시구매햇어요밝은21호는 안맞고 보통21호를 화사하게쓰는피부에요 23호눈 절대아니고 22호정도랄까요누드베이지 쩔어요 22호피부여러분들 누드베이지쓰세요 피부색보다 반톤밝은데 칙칙하지않아요저는아침에 귀찮아서 선크림바르고 이 쿠샨만 두들기는데 첨엔 좀 광이잇나싶더니 시간지나면 자연스럽게 보송해지고 묻어나는것도 없어요무너짐도 여태썻던 쿠션중에 젤안무너지고 짱좋!!퍼프는 말할것도없이 쫀쫀하고 촥달라붙어요일하다보면 애어컨빵빵하서 조금 건조한데피거나 미스트뿌리면 괜찮아지고 뿌리고나먼 또 예쁘게 아주살짝 무너지는느낌정착할래요........!!ㅎㅎㅎㅎㅎㅎㅎ,2017-07-17,5.0,1,복합성, 
506,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],제 피부가 지성이라서 팩트를 살때 안끈적거리는거를 찾았었는데 이게 딱 제 피부에 잘맞아서 그때부터 항상 이것만 씁니다. 커버력도 좋아요~♡♡,2017-07-16,5.0,0,지성, 
507,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],"먼저 색상에 대해 말씀드리자면...평소에 자신이 피부가 약~간 어둡다 라고 생각하시는 분들은 21호 사셨으면 좋겠어요!!그런 제가 22호 샀는데 약간 어둡게 느껴지더라고요..ㅜㅜ그래서 얇게 발라쓰니당ㅋㅋ일단 조금만 묻혀도 많은양이 묻어나오고요!!제가 써 본 팩트가 많지는 않지만 제 기준 레전드네요..말그대로 안은 촉촉,겉은 보송 이에요!!제가 건성인데도 불구하고 당김이 없었어요~다쓰면 21호 사서 써야겠어요..ㅋㅋㅋ디자인도 나름 고급지고 퍼프가 쫀쫀해서 너무 좋아요~일단 저는 만족합니다.",2017-07-15,5.0,0, , 
508,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],항상 잘 쓰고 있습니다 :)  굿이에요~~~,2017-07-14,5.0,0,중성, 
509,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],제 피부가 복합성이라 쿠션 자체를 쓰면 떠서 매일 비비만 발랏는데 인생템 겟해서 이젠 이것만 써용 ㅎㅎ,2017-07-13,5.0,0,복합성, 
510,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],지성피부인데 요거 바르면 보송보송하네요~오후되도 기름이 덜 올라와요!여름에 쓰기에 좋은거 같아요,2017-07-12,4.5,0, , 
511,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],일단 배송이 빨라서 좋았습니다또 미미배송이었는데 제품 안깨지게 뽁뽁이로꼼꼼히 싸주신것도 좋았구용제품에 대한 리뷰는 음..저는 일단 평소 25호 파운데이션 쓰는 지성피부인데 제일 어두운 컬러 시켰는데도 살짝 밝았습니다 근데 뭐 못쓸정도는 아니었구..그리고 매트할줄 알았는데 제 기준에선 좀 촉촉했어요저는 정말 많이 매트한 파운데이션을 주로 써서 그렇게 느껴진 것 같아요 커버력도 나름 괜찮습니다단점이라면 지속력이 좀 부족해요그리고 손이나 뭐 다른곳에 스치면 바로 묻어나서수정화장도 자주 해줘야했고.. 이런걸 밀착이 안된다고하나요..? 음 그리고 파운데이션의 컬러자체는 예뻤어요 회색끼도 없구.. 아 케이스도 예쁩니당로즈골드에 사각케이스 블링블링ㅋㅋ근데 퍼프 좀 구려요 ... 퍼프가 파운데이션을 너무 많이 처먹어서 그 손으로 잡는 뒷부분까지 파데가 넘어와서 손에 묻을정도ㅋㅋㅋㅋ 퍼프는 걍 버리고 딴거 사 쓰는게 나아요아 그리고 그 제품 쓰고 닫을때 3번정도 딱 딱 소리나게 안닫아주면 너무 금방 말라서 제품을 오래 못 써요이것저것 단점도 장점도 많은 쿠션이었네용재구매의사는 한 50%? 45%? 정도..사실 포니님 좋아해서 산 것도 없지않아있음..ㅎ전체적인 평은... 처음에는 와 좋당ㅎ 하다가 쓰면 쓸수록 단점들이 너무 잘 보여서 실망하게되는..?뭐 그렇습니당,2017-07-11,5.0,0,지성, 
512,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],기대햇던거보단 별로지만 포니짱 <~~~^^,2017-07-11,2.5,0,지성, 
513,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],묻어 나오는게 있긴한데 커버 잘되고 나쁘지 않아요 좀 비싼게 흠,2017-07-11,4.0,0,건성, 
514,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],좀 기대를 하고 샀는데 지성에게 그렇게 좋은지 모르겠어요ㅠㅠㅠㅠ 색깔도 어둡게 나와서 다크닝 오면 더 칙칙해보여요...,2017-07-10,3.0,0,지성, 
515,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],내가 헤라 에뛰드 이니스프리 더페 스킨푸드 라네즈 마몽드 등등 로드샵에서 나름 좋다는 지성용 쿠션 다 써본 사람인데 진심 인생쿠션이라고 감히 말하겠슴.,2017-07-09,5.0,2,지성, 
516,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],날이 더워지면서 에이지20's 가 겉돌아 메이크업 시간이 오래걸려 짜증나던차에 다행이 쿠션이 바닥을보여 이것저것 주문해봤는데 향은 남자스킨??같이 적응 안돼지만 쿠션후 필수로 파우더를 쓰던내게 시간과 파우더비용을 절감케해준 쿠션입니다케이스 나무랄데없고 모임장소에서 수정메이크업을 도와준제게 환호하는 친구들..원래 밝은걸 선호해서 밝게 주문했으나 무난하고 선물한친구들역시 모두 대만족 건성피부라 계절탓으로 여름인 지금 맞을수도 있으나 저는 대만족입니다,2017-07-08,5.0,1,건성, 
517,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],"평소 21호 썼구요 굉장한 웜톤입니당22호 누드베이지 구매 했어요리뷰보니까 한톤 낮게 사라그래서,,근데 딱 좋아요 21호 쓰시던 분들은 22호 사는게 좋을거같아용글구 밀착력도 너무 좋고,커버도 너무 잘돼요... 인생 쿠션.......👍🏻다른 H사만 줄 곧 쓰다가 바꿨는데기름 좀 올라오는거 싫으신분들은 굳그렇다고 완전하게 매트한것도 아니고..이걸로 바꾸고 한번도 수정화장 한적 없어요ㅋ인생템",2017-07-07,5.0,0, , 
518,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],뭐 괜차나여 근데 화장 오랜시간후에 좀 뭉쳐져서 일어나는 그게있음여,2017-07-06,2.5,1,복합성, 
519,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],피부색이 밝은편이라 어느 브랜드건 제일 밝은 색상을 사용해요 .에어쿠션도 17호 색상을 쓰는데 밝은색상인 페어색상을 주문했어요. 막상 쿠션만 봤을때는 걱정했던 것보다 안 밝겠지 했는데 얼굴에 두들길수록 가부키 화장한것 마냥 허옇게 되어있어 진심 제 얼굴보고 깜짝 놀랐습니다. ㅠㅠㅠㅠ같이 있던 동생도 가면썼냐며 웃고 ㅠㅠㅠㅠ 이렇게 밝다 못 해 희게 될 줄 몰랐어요.흑흑흑 너무 하얀색상이라 그런지 콧망울 주변 붉은기는 커버가 안돼더군요. 손으로 만졌을 때 끈적거리지 않는 점은 맘에 들어요. 지성이나 지복합성 분들에게 좋을 듯 합니다. 그리고 쿠션퍼프가 좀 뽀드득 거리는 느낌이 있네요. 냄새 같은 경우도 호불호가 있을 듯 싶구요. 아무튼 젤 중요한건 색상이 다른 브랜드들 제품보다 아주 많이 밝다는 거 유의하세요. 젤 밝은 호수 쓰시다 여기꺼 쓰시면 화들짝 놀랍니다. 리필까지 따로 샀는데 색상 때문에 사용 못 할거 같아서 돈만 날렸네요. ㅠㅠㅠㅠㅠㅠㅠ,2017-07-06,2.5,0,복합성, 
520,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],일단 케이스 자체가 너무예쁘고  제피부색하고도 잘맞는듯해요  지성피부엔 딱이네여,2017-07-05,5.0,0, , 
521,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],저는 건성인데 기초케어 잘 하면 여름 쿠션으로 좋다고 리뷰가 있어서 믿고 샀는데 전혀 아니었어요.돈만 날렸어요.......ㅠㅠ겨울이든 여름이든 (물론 겨울이 더 심함...) 얼굴 엄청 땡겨서 고통이에요. 바르고 나면 얼마 안 가서 피부가 너무 땡기고 수분을 앗아가는 느낌이 들어서 클렌징폼으로 세수해서 얼른 지워야 함..건성인 분들은 안 사는게 좋을거 같네요..기름종이 느낌이에요. 발려져있는동안 피부에 있는 기름 수분 빨아들이는 흡착기 같음...ㅠㅠㅠㅠㅠ,2017-07-05,1.0,2,건성, 
522,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],지금 2일째 사용중입니다~ 지성이고 여름에 사용할 가성비갑 에어쿠션찾다가 알게되어 후기보고 구매를 했습니당!! 일단 케이스도 이쁘궁 쿠션도 팡팡했을때 탄력있궁 파데가 쿠션에 흡수가안되서 좋습니당❤️평소에 21호쓰고 후기 읽어보고 22호 로지베이지 구매했는데 피부폰이랑 잘맞고  촉촉하고 화사합니당리필도 2개 받고 쿠션도 이쁘게 지퍼백에 2개 와서 좋습니당!!!,2017-07-04,4.0,0, , 
523,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],너무좋아서 바닥까지 끌어다 쓰고 재구매하려고 합니다!!,2017-07-03,5.0,0, , 
524,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],외국인 친구한테 선물해 줬는데 좋대요 ㅎ,2017-07-02,4.5,0,건성, 
525,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],지금 세통째쓰고있는아이 밀착잘되고 보송하게 마무리되는. 무엇보다 오래가는 시간!,2017-07-01,5.0,0, , 
526,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],"리필 두개랑 본품 쿠션두개 왔네용!직접 써보지도 않고 후기로 보고 구매했어요결론은 저랑은 맞지 않은듯...?ㅜ너무 기름져보인다 해야하나요 그렇다고 안 뜨는것도 아니였어요,,,자기 피부타입에 맞는걸 사시길 ㅠㅠㅠ",2017-06-29,3.5,0,지성, 
527,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],3번째구매 너무너무좋아요!!매트하구 커버가잘되여!,2017-06-29,5.0,0,건성, 
528,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],좋아요.  좋아요.  좋아요.  좋아요.  좋아요.  좋아요.,2017-06-29,5.0,0,건성, 
529,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],커버도 잘되고 오래가서 재구매 합니다.,2017-06-28,5.0,0, , 
530,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],벌써 세 통 째 쓰고있어용ㅋㅋㅋ지성피부에 딱좋음,2017-06-28,5.0,0, , 
531,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],"피부표현이 참 예쁘게 됩니다. 그리구 제가 써본 쿠션중에 커버력이 단연 최고네요. 단점은 밀착력이 조금 약하구요, 시간이 지나면 뜨는게 있어요. 다른 제품을 써봐야겠어요",2017-06-28,3.5,0, , 
532,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],가볍고 커버 잘되고 좋아요 지금쓰기 딱 좋다능...,2017-06-27,5.0,1, , 
533,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],생각보다 괜찮았는데 되게 밀착잘되여 근데 매트하긴하네용,2017-06-27,3.5,0, , 
534,523211,['[포니이펙트] 커버스테이 쿠션 파운데이션'],촉촉한 수분감은 확실히 없어요 대신에 기름은 정말 제대로 잡아줘서 무너짐이 적어서 몇달째 계속 사용 하고있는 애장템입니당,2017-06-26,5.0,0,지성, 
