,review,score
404,복합성 피부인데 발림성도 좋고 커버력도 좋고 좋습니다. ,5
405,무난하게 사용중입니다 ,4
406,같이 보내주신 선크림도 너무 좋구요 비비도 커버력 색상 다 좋아요 ,5
407,잘받았습니다. 잘받았습니다. ,5
408,"커버럭이 밀착력이 좋아요,항상 쓰는건데 활인해서 남아있는데 미리구입합니다 ",5
409,엄마가쓰셔서 잘몰라요 좋겠죠 ,5
410,아직은 사용전이에요..디자인은 예뻐요 ,4
411,쓸만합니다. 아주 좋은건 아니구요 ,3
412,색상이 약간어두운듯하네요하지만 잘 발려서 좋아요 ,5
413,항상쓰던거라이번에도구입했어요 ,5
414,좋아요 늘쓰던거라 이것만쓰네요 ,5
415,좋아요 잘 쓰고 있어요감사합니다 ,5
416,비비는 처음 샀는데 괜찮네요. ,5
417,늘 쓰는 제품이에요 감사합니다 ,5
418,잘받았어요~~~미백에 도움이 되었슴해요 ,5
419,배송도 빠르고 좋아요.만족합니다. ,2
420,배송빠르고 좋아요 역시 닥자~~~~ ,5
421,받은 사람이 좋아합니다. ,5
422,배송도 빨랐고 물건도 좋아요~~~! 다만 하이라이터 재고가 소진되서 사은품은 받지 못했네요ㅠㅠ 그래도 저렴하게 잘샀어요! ,5
423,평 보고 구입했는데 좋네요~가격도 비싸지 않고 양도 괜찮구요~다 쓰고 또 구매할께요~~ ,5
424,좋습니다 좋아요  진짜로 ,5
425,번질거림도없고피부밀착감도좋아요... ,5
426,Xgicgihovxgifusrsudzudzyjxgvjfuo8ydrussfdgfffhhfdgd ,5
427,왜 수령확인하면 상품평등록으로 가나요.. ,5
428,쓰던거라 잘샀습니다 ~~~배송도 빠르고요 ,5
429,예민해서 그런지 트러블이 올라와요 ㅠㅠㅠ ,5
430,항상 쓰던 제품 그대로입니다. ,5
431,괜찮은것같아요 꾸준히발라봐야죠 ,5
432,샘플을 써봤는게 어두운 피부인 제게는 안맞는 듯.블랙라벨로 교환해서 사용해봐야겠어요. ,5
433,리뷰가좋아서구매했는데배송도빠르구커버력좋고 만족해여^-^찐ㅇ ,5
434,선물로 줬는데 좋아해요^^ ,5
435,잘받있습니다. 늘 쓰던거라 좋아요!! ,5
436,아직 사용전이라~잘받았습니다 ,5
437,커버력 쪼아요 ㅋ색상도 밝구요 ,5
438,좋아서 계속 사용 중입니다 ,5
439,아직 사용전이지만상품평보고 기대하고 있습니다 ,5
440,닥터자르트 비비 처음써보는데 밀착력이 좋은거같아요 ,5
441,역시 너무 좋아요 배송이 좀 늦긴 했는데잡티 잡는데 탁월 진짜 강추에요 ,5
442,두번째 구매입니다. 좋아요. ,5
443,여러가지다사용해봤는데닥터자르트가가장좋아요.커버도잘되고발림성도좋고~라벨별로몇년째쭉사용중이예요.업그레이드실버비비기대되네요~항상애용하는제품이라망설임없이믿고구매했습니다^^ ,5
444,상품평 보고 구매했는데... 커버력도 좋고 색도 좋고 좋습니다 ,5
445,배송도 빠르고 상품도 좋아요 ,5
446,좋아요 종아 ~ 좋아요 좋아 ~좋아요 좋아 ~ ,5
447,"좋아요,,매번 사용합니다. ",5
448,생각보다 유분이 많은 제품이 아니여서 보통이네요 ,5
449,얼마만큼 발라야 커버력이 좋을지.대단한 상품평 보고 구입했으나 전 커버력은 떨어지는거 같네요 ,5
450,기존보다 업그레이드된상품이라해서 샀는데 별차이없네요 좀실망 ,5
451,재구매의사 100%에요 !배송도 빠르고 넘나좋은것 ,5
452,좋아요~ 잘구매한거같아요! ,5
453,ㄴ듲ㅇㅅ늗ㅋ는ㅅㅌㅇㅅ븓ㅈ ,5
454,잘쓰고있습니다 만족합니다 ,4
455,저렴한 가격에 구성이 좋아요~~ ,5
456,늘 쓰던거라 샀는데 맘에들어오 ,5
457,아 주 좋은 제품입니다 재구매의사 백퍼센트 입니다 ,5
458,실버라벨 괜찮아요. 화사해요 ,5
459,배송도  빠르고 제품도 좋아요 ,5
460,들뜸없이 착 밀착되지만 약간 유분기가 있어서 시간이 지날수록 빨리 무너지는 느낌입니다. 수정이 필요해요 ,5
461,좋아요.ㅎㅎ 굿. 많이파세요. ,5
462,그냥 평범하고 무난해요. ,4
463,배송빨라서 좋아용  그리고 촉촉하니 좋네요 ,5
464,잘받았어요 배송빨라요 ,5
465,지속성이 오래가서 만족해요 ,5
466,이번에 업그레이드 됐다길래 써보니 기존꺼보다 더좋네요 ,5
467,음.. 저한텐 좀 어둡네요 생각보다 잘 안어울려요 ,5
468,비비를 많이 안써봐서 잘 모르겠지만 명성대로 좋은 것 같아요 ,5
469,생각보다  커버도 잘 되고 두껍게 보이지도 않아 잘 쓸거 같음 ,5
470,배송빠르네요 저는 비비가 좀 어두워서 같이 온 하이라이터랑 섞어 발라요 ,5
471,빠른 배송 감사합니다 하이라이터 덤으로 와서 기분 좋아요 ,5
472,아직 사용전인데. 잘 받았어요. ,5
473,좋아요 만족합니다 굿굿 ,5
474,항상쓰는제품 넘좋아요 ,5
475,피부에 발림성이 좋아요~ ,4
476,발림성 커버력도 좋아요 ,5
477,실버라벨은 항시 구매템 ㅠㅠ ,5
478,빨리 도착했어요2018년 11월까지 유통기한이네요감사합니다~ ,5
479,"늘 쓰던 제품인데요.. 같이 들어있는 하이라이터가 이모양입니다. 뭔가 이상해서 봤더니 뚜껑은 깨져있고, 결국 입구를 테이프로 둘둘 말아서 붙여놓았네요. 셋트 제품 가격으로 구매했는데 이거 어떡해야 하나요?? ",4
480,좋아요. 잘받았습니다. 만족해요. ,4
481,커버력도 괜찮고 배송도 빠르고 만족합니다 ,5
482,처음쓰는데 잘발리고 괜찮네요~~ 좋아용 ,5
483,닥터자르트는 비비중의갑~~!!! ,5
484,쿠폰 할인받아서 저롐하게 잘샀어요 ,5
485,커버력은 정말 좋은것 같습니다.만족합니다. ,5
486,이것만바르기엔좀뻑뻑해서 선크림바르고 발라주니 힌결낫네요 ,5
487,좋아요좋아요좋아요좋아요 ,5
488,"완전커버는 아니지만,그런대로 잘커버되네요 ",5
489,좋대요 선물용으로 구입했어요 ,5
490,들뜨지않고 잘~스며들어 좋아요~^^ ,5
491,배송도 빠르고 제품도 좋아요 ,5
492,얼굴에 잡티도 잘 가려주고 좋으네욤!! ,5
493,아직사용전  좋다는평이많아구입 ,5
494,늘 쓰던 거라 만족해요~ 좋아요! ,5
495,"배송 빠르고, 늘 쓰는 제품입니다. ",5
496,평소 미샤 초보양비비 사용하는데 닥터자르트 크림이 좋아서 비비도 한번 사봤네요커버련은 미샤보다 좋으나 화사함이 좀 떨어지는듯 합니다약간 회색빛이 돌아요 ,5
497,잘쓰겠습니다.처음 써보는 브랜드라 걱정도 됩니다. ,
498,잘 쓸께요.기대 무척 됩니다. ,5
499,이 제품 파운데이션보다 비비크림이 훨씬 좋아요..전 대만족합니다. ,5
500,커버도되고  역시좋네요 ,5
501,"처음 써 보는데 보습력도 좋고,지속력도 괜찮네요. ",5
502,실버라벨 비비크림 50ml 아직 사용전..블랙라벨 사용하고 있는데 바꿔봤어요 ,5
503,배송빨라여굳굳ㄱㅎㅎ ,5
504,매번 쓰던제품이라 구입했는데 좋아요 ,5
505,비비는 여기꺼만 쓰네요..잘사용하고있어요 ,5
506,배송도 빠르고 잘 받았어요 ,5
507,"아직 많이 사용해보진 않았지만, 이전 검은색 케이스때 보다 훨씬 더 산뜻해보이고 질감도 좋은 것 같습니다. ",5
508,딸 아이가 써 보더니  맘에 든다고 하네요™^^ ,5
509,사용전이지만  쓰던건데업그레이드된거라 기대되요 ,5
510,좋습니다아 핳핳 좋습니다아 핳핳 ,5
511,예전에 썼던 제품이 리뉴얼되었네요 ,5
512,강력커버는 모르겠고 발색이 좋아요 근데 처음 바를때는 잘 발리지 않아 걱정했더니 조금씩  스며드는 느낌이랄까 맘에 듭니다 ,5
513,백화점보다싸게 구매헀고 발림성좋아요 ,5
514,샘플써보고주문한건데..같이주문한 세라마이딘도좋은거같아요 ,4
515,잘 받았습니다. 지복합인데발림좋고 좋으네요 ㅎㅎ ,5
516,좋다고 하길래 처음 접하는데 커버도 잘되고 좋습니다 ,5
517,좋아요.사은품도 왔어요 ,5
518,asfdasfdsafsdf ,5
519,처음 구매 해보는데 만족합니다.커버력 좋네여ㅛ ,5
520,늘 쓰는 제품  . . 조금만 더 밝으면 좋을듯 ,5
521,배송빠르고좋아요강추강추 ,5
522,첫 구매에 잘 받았습니다~ ,5
523,비비는 닥터자르트가 좋은것 같아요. ㅋ? ,5
524,저희 언니가 얼굴이 회색이라고며 놀려요. 그럼에도 포기할수 가 없네요... ㅜㅜ ,5
525,조아요조아요 괸찮아요 너무 많이만족합니다 ,1
526,사은품도 좋고 가격도 적당하고 좋으네요. ,5
527,배송이 정말빠르네요^^ 보내주신 사은품도 정말 좋아요 ,5
528,"처음 구매해보는데, 색상은 짜보면 어둡던데 바르면 밝고 생각보다 잘 발리고 얼굴에 밀착되어 좋아요. ",5
529,배송도빠르고  커버력도 좋아요 ,5
530,조아조아 조아조아조아조아 ,5
531,확실히 색깔 밝은 비비 쓰다가 이거 쓰니까 얼굴 색이 밝지 않네요ㅎㅎ 원래 비비는 좀 어둡다고 하지만ㅠㅠ 배송은 엄청 빨랐습니다~ ,5
532,몇번 발랐는데 좋아요 커버력도 갠찬고 피부가 들뜨지 않아서 좋고 만족합니다 ,5
533,좋아요 잘쓰겠습니다 선물도 꼭 필요한걸 케이스까지 여자 마음을 잘 아시는군요 감사합니다 ,5
534,실버라벨 비비크림 50ml 좋아요 ,5
535,업그레이드 버전도마음에 들어요 ,5
536,배송도 빠르고 상품도 좋아요 ,5
537,조아용 역시 믿고쓰는 닥터자르트 ,5
538,넘좋아요 인생비비 사은품까지구웃 ,5
539,조금 더 화사했으면하네요 ,3
540,좋네요 비비치고지속력도 괜찮애요~~~ ,5
541,잘받았습니다ㅎㅎ많이파세요 ,5
542,비비촉촉하고좋아요 커버력도좋아요 ,5
543,다른건 다 괜찮은데 번들거림이 심함   ㅜㅜ ,5
544,사용전입니다~배송과 보내준상품은 맘에듭니다 ,5
545,다른데보다 싸게 잘 삿어요?? ,5
546,색이 어두워요.크리니크 시티블록 비비크림 쓰다가이걸 쓰니 커버는 잘 되는데 어둡네요. ,5
547,좋아요. 백탁없고 발림성좋고~~ ,5
548,처음써보는데 정말 괜찬은데요 만족해요.. ,5
549,잘받았습니다 배송도 빠르고 좋네요 ,5
550,사은품 짱!!! 제품은 똑같네요. 좋아요 ,5
551,좋아요~ 사은품도 마음에 듭니다~ ,5
552,인생비비 좋네요 좋아요 네네 ,5
553,좋아요좋아요좋아요좋아요 ,5
554,아직 사용해보지 않았지만 좋을것 같아요 ,3
555,선물용입니다~  피부타입에 잘 맞았음 좋겠네요 ,5
556,잘받았습니다 배송도 빠르고 주문한것도 잘 왔어요 ,5
557,늘 쓰던건데 브러쉬도 주고 좋아요~~ ,5
558,잘 받았어요 지성피부인데 잘 맞고 좋아욧 배송도 빠름 ,5
559,잘 받았어요 써보진 않았는데 좋겠죠 뭐.ㅋ ,5
560,좋아요 사은품 많이 주셔서 감사해요 ,5
561,잘 받았습니다~대만족 입니다 ,5
562,잘 받았습니다~대만족 입니다 ,5
563,쓸만해요 파우치를 써야합니다 ,5
564,다른곳보다 저렴하게 잘샀습니다.배송도 빠른편이구요. ,5
565,★업그레이드★ 실버라벨 비비크림 50ml_강력한 커버 BB(미백/자외선차단 기능성) ,5
566,써볼게여써볼게여써볼게요 ,5
567,사용해보고 좋아서 구매합니다 ,5
568,좋으네요 샘플도 오고 팩도오고 ㅎㅎ 여기서사길잘했어요 할인도받고 ㅎㅎ ,5
569,늘 쓰는 제품이에요배송도 빠르고 좋습니다. ,5
570,좋아여 업그레이드 좋아여 ,5
571,타사유명피부과제품을계속사용하다 평이좋길래.이번에.바꿔보려구매했어요.제사기존에 쓰던거랑.별반차이없는듯하네요.단 조금더.유븐기가.적어.매트한감은있어요?손으로 발랐을때 발림성도.좋고 당연 가갹이.훨~저렴히구매했네요?괜찮아요 ,5
572,배송 칼이네요..사은품도 주고....일단 소문으로 구매해봤스니다. ,5
573,D닥터자르트 넘조아요 ,5
574,좋아요 다섯통째 씁니다 ,5
575,좋아요!!!쌤플도 많이주셨어요!!! ,5
576,커버력...짱 입니다요.^^~~좀더 밝았음.더 좋았을ㄲ니 같아요 ,5
577,구매하길 잘했어요. 완전 좋아요. 발림성도 좋구요. ,5
578,화사하니 제품  만족합니다 ,5
579,좋아요 매일 쓰는거에요 ㅎㅎ ,5
580,업그레이드 되고나서 처음 산건데전보다 더 좋아졌네요 ^^ ,5
581,용량도 오래쓸수잏고 비비지만커버력은 뭐 말안해도  최고 ,5
582,배송 빨리와서 좋아요~비비는 아직 안써봤지만 좋을꺼라 믿어요..ㅎ ,5
583,"커버력,지속력 둘다 만족해요 ",5
584,잘쓰겠습니다~ 감사합니다~ ,5
585,기대이상으로 좋은상품이네요 ,5
586,업그레이드됐으니 좋으려나 ,3
587,좋아요좋아요좋아요좋아요 ,5
588,좀 어둔감은 있으나 좋네요 ,5
589,괴안은듯여 잘쓸께용 ㅋ ,5
590,늘 사용하던거라 좋아용~ㅎㅎ 샘플도 잘쓸게요 ,5
591,싸게 잘 샀어요!! 감사~ ㅎㅎㅎ ,5
592,아직 써보진 않았지만 쭉 써오던상품이라 믿고 구매 합니다 ,5
593,무난하게 좋은거같아요! ,5
594,잘받았습니다 사용전입니다 ,5
595,쓰고있던 제품이라 다시 구입했는데업그레이드 버전 궁금하네요 아직 쓰던제품이 남아서써보지는 못핸네요 ,5
596,좋아요~사은품도 맘에듭니다 ,5
597,좋아요.근데 샘플 증정이 안되서 보내준다는데 아직안왔네요 ,5
598,한번 써볼께요~~~~~~~~~~good ,5
599,만족해요약간 기름 생기는거 빼구느 ㅠ ,5
600,좋아요~~!!배송도빠르고 잘받았습니다~!!! ,5
601,좋아요 너무좋아요잘산것같아요 ,5
602,항상쓰던거라 좋아요~~~~업글기대 ,5
603,어제 2시 전에 입금했더니 하루만에 왓어요 ~사용해보고 좋으면 재구매 할 예정입니당 ^^ ,5
604,항상쓰던건데 업글되었다고 해서 구매했어요사은품도 좋아요 ,5
605,입소문대로  커버력좋고 구성도 맘에듭니다앞으로 계속 이제품만 쓸듯합니다가격도 저렴한편이고 트러블은 좀 써봐야알듯합니다눈따가운건 좀 있던데 다 만족할순 없지싶네요 ,5
606,커버력짱 잘쓸께요 ,5
607,좋아요. 맘에 들어요. ,5
608,항상 사용 잘 하고 있습니다~ ,5
609,잘받았습니다. ,5
610,잘써볼께요 ,5
611,좋아용 ,5
612,지금 몇통째인지도 모를정도로 재구매 100%인 닥터자르트는 사랑입니다. ,5
613,항상 쓰던 제품이라 만족해요 ,5
614,좋아요 좋아요 정말로요 ,5
615,좋아요 ,5
616,항상 쓰는 제품인데 배송 빠르고 잘 도착했네요~ ,5
617,수령 ,5
618,좋아요 ,5
619,좋아요^^ ,5
620,정말 맘에들어요. 저렴한가격에 좋은삼품 ,5
621,좋아요 ,5
622,좋은 상품 좋은 가격으로 구매 한 것 같습니다. ,5
623,굿 ,5
624,딸이 사용할거라 주문했는데 좋아라 하네요 ,5
625,좋아요~잘쓸께요^^ 지성이라 저한테 잘 맞는거 같아요ㅋ ,5
626,항상 쓰던거라 너무 좋아요ㅎ 배송도 빠르네요 ,5
627,ㅇㅇ ,5
628,중간에 지겨워서 다른거 썼다가도 결국엔 이것만 쓰게 되네요 배송도 빠르고 중복합 피부에 좋습니다 ,5
629,발림성좋고밀착감좋고촉ㅈ독하니좋아요 ,5
630,좋아요 ,5
631,배송도 빠르고 써보니 좋네용^^ ,5
632,좋아요 ㅎㅎ ,5
633,좋아요 ,5
634,발림성 좋고. 만족스러워요 ,5
635,좋아요~ ,5
636,배송빨라서좋아요 ,4
637,항상 재구매 합니다 좋아요 샘플도 주시고 ,
638,좋아요~ ,5
639,닥터자르트 실버라벨 진짜 대박이네요 ,5
640,커버력도좋고 지속력도좋아용 ,5
641,조아요 ,5
642,잘받았습니다 ,5
643,저렴한 가격에 구매했어용! 비비크림도 써보니 매우 좋네용~~!!담에 또 살게요! ,5
644,환절기에 딱인 제품이에요~~ ,5
645,처음 써보는데 좋아요 ,5
646,정말 자극없이 커버력도 있고 발림성도 좋고... ,5
647,신랑이 좋아합니다. 잘쓸게요 ,5
648,맘에듭니다 ,5
649,좋아여 ,5
650,몇년째사용하는제품잘쓸게요 ,5
651,믿고쓰는 닥터자르트 ,5
652,역시 듣던대로 너무너무 좋아요~~~>_< ,5
653,대박~맘에들어용~~이것만쓸듯!!!! ,5
654,배송도 빠르고 사은품 잘 받았습니다~ ,5
655,"커버력이좋네요,^^ ",5
656,굿 ,5
657,조아요 ,5
658,좋아요 ,5
659,늘 쓰던제품 ,5
660,몇년째 이용하고 있는데.. 변함없고 좋아요 ,5
661,세일기간에 이것저것 많이 샀네요 비비 저렴할때 언능 구입했어요 아직 바르지 않아 모르겠지만 다른제품들 훌륭하니 더좋겠죠 ,5
662,조아요 ,5
663,원래쓰던제품이라서 고민없이바로구입!!2년째쓰고있네요~^^ ,5
664,잘받아습니다. ,5
665,잘받았어요 ,5
666,좋아요^^ ,5
667,좋아요 ,5
668,아주 좋네요 ,5
669,cc쓰다가오랜만에bb샀는데역시 커버력은bb가 좋네요지속력도 좋고 가격도 적당 ,5
670,ㅇㅇ ,5
671,커버력이 짱이예요. 이 제품만 3개째 쓰는중 ㅋㅋㅋ ,5
672,굿 ,5
673,싸게 잘 구매했어요 ,5
674,역시 비비는 닥터자르트가갑인듯싶어요ㅎ발림성부터 커버력까지 모든것이 완벽ㅎㅎ ,5
675,매번사용한는 제품인데 좋네요 ,5
676,늘사용하는 비비크림.. 만족합니다 ,5
677,예전부터 쓰는제품이라 이번에도 또 구입했어요.근데 이번에도 구입을 잘한것같아요.닥터자르트는 커버력은 좋은데 수분감이 쫌 떨어지는것같아요.비비바르기전에 수분크림을 바르는게 나은것같아요. ,5
678,지성용 ,5
679,수분이하나도없어서 별로에요 ,4
680,좋아요~~ ,5
681,빠른배송감사합니다늘쓰던거에요 ,5
682,좋아요 ,5
683,얇게 바르고 커버하고 싶은 부위에 살짝 닷발라주니 커버도 잘 되고 좋네요 ,5
684,잘받았어요 ,5
685,매트한 타입입니다. ,5
686,실크비비 잘 쓰고있습니다 ,5
687,좋아요 ,5
688,배송빠르고 좋아요^^ ,5
689,좋습니다 ,5
690,커버력도 좋고 발림도 괜찮네요 ,5
691,좋아요 ,5
692,비비는 닥터자르트만 이용하는데..이번 제품 발림이 너무 안좋네요. 뻑뻑하다고 해야 하나?부드럽지 못하고.. 정말 발림 안좋아요~~~ ,5
693,원래 쓰던거라 적립금도 사용할겸 주문햇는데패키지 이쁘고 역시좋아요 ,5
694,좋다 ,5
695,좋네요 ,5
696,바르고 외출후 많이 바뀐소리 들었씁니다 ㄳ합니다 ,5
697,생각보다 크기가 작네요 ,5
698,썬크림 비비는 여기꺼가 좋은거 같아요 ,5
699,잘받았습니다 리미티드는 처음보는데 디자인도 예쁘네요ㅎㅎ ,5
700,좋아요 ,5
701,꾸준히 써왔던 비비 너무좋아요 ,5
702,. ,5
703,항상 쓰던거라.. 만족합니다~^^ ,5
704,쿠폰으로 싸게샀어요 ,5
705,good ,5
706,첨 써봤는데 정말 물건이네요커버력 짱이예요 ,5
707,아직 안써봤지만 기대되네요 ,5
708,조아요 ,5
709,좋아요 좋아요 ,5
710,굿굿 처음써보는데 이거써야겠네요 앞으로 ,5
711,좋아요 ,5
712,커버력도 잘 모르겠고 전체적으로 별로네요..넘 기대했나봐요 ,3
713,11111111 ,5
714,잘받았습니다. 증정품으로 비비견본이 올줄알았는데 크림이랑 토너 사셰하나씩와서 조금아쉽네요. 많이파세요 ,5
715,좋아요.. ,5
716,좋아요 ,5
717,좋아요 전에것보다 좀더자연스럽게 발색되네요 ,5
718,좀 뜨는것같은 느낌이 있으나 좀 지나면 괜찮음 ,5
719,넘 사게 잘샀어요. 배송도 빨랐구요 ,5
720,좋아요~ ,5
721,계속쓰던거라믿고구매함 ,5
722,아주 좋아요 ,5
723,첨써봐요.. 오늘 바르구 출근했는데.. 어제 푹 잘잤냐구 물어보네요ㅋㅋㅋ ,5
724,지성피부에 맞나봐요.바르고나면 너무 건조해지고 들뜨는네요.오일이랑 섞어서 발라야 조금 나은거 같아요. ,5
725,잘 사용하고 잇습니다~^^ ,5
726,발림성 커버력 좋아요지금같은 겨울철에 유분기가 조금부족 ,5
727,주변에서 물광피부라고 말해줘서 또 구매했어요~ ,5
728,좋아요 ,5
729,리뉴얼된 용기가 깔끔한게 이쁩니다 ? 전부터 쓰던제품 으로 커버력 짱짱 좋아요 ,5
730,늘 사용하는 제품이라 떨어지기 전에 사 두네요. ,5
731,밤이라고 써잇어서 잘못왓는줄알앗어요 ,4
732,수령 ,5
733,맘에 들어서 늘 사용하고 있어요... ,5
734,BB는 쭉 닥터자르트 실버라벨 사용하는데 중성피부인 제게 아주 잘 맞아요ㅎ특히 커버력 정말 우수한ㅎ 이번에 리미티드로 나온 실버 용기 예쁘네요ㅋ쭉 이 실버 튜브로 나오면 좋을듯!! ,5
735,조아조아조아조아조아조아요 ,5
736,배송도 빠르고 사은품으로 스틱까지 받아서 매우만족해요! 굿 ,5
737,항상써오던 실버라벨~~커버력조코 비비중 최고의비비 ,5
738,항상쓰는거에요 좋아요 ,5
739,늘 쓰는 제품.. 만족합니다~ ,5
740,항상써요 넘좋응 ,5
741,추천받아서 구매했는데 생각보다 색이 어두워요 ,4
742,ㅋㅋㅋ ,5
743,원래비비 텁텁해서안쓰는데 이건 사용감이가볍네요 ,5
744,좋아요 ,5
745,디스어포어 쓰다가 바꿔봤는데 색상은 좀 더 어둡고발림성이나 지속력음 비슷해요좋네요^^ ,5
746,좋아요 ,5
747,다른 BB크림을 샀었는데 커버력은 실버가 젤 좋은것 같아서 같이 사용하려고 다시 주문했습니다. ,4
748,사용해보고 좋아서두번째 구매입니다저렴하고 실속있습니다 ,5
749,지성피부에좋아요 ,5
750,배송도빠르고 마음에 들어요 ㅎ매년쓰고있는 제품인데. 이번엔 케이스가 실버네요?호호호 이쁘네요 ㅎㅎ ,5
751,좋아용 촉촉 ,5
752,아직 써보진 않았어요 ,5
753,괜찮아요 ,5
754,이것만 씁니다. ,5
755,좋아용 ,5
756,처음 써보는데 괜찮은거 같아요 ,5
757,"발림성좋구,번들거리지않아서 만족합니다~~ ",5
758,커버도 잘 되고 발람성도 짱이예요^^ ,5
759,좋아요 ,5
760,좋습니다. ,5
761,개좋음말이필요없네요일단써보면알아요ㅎ저는 유분기 많고 묽은거 싫어하는뎈 닥터자르트비비는적당한 유분기에 묽지도 않고 지짜좋아요 ㅎ그리고 커버력짱 ,5
762,정말 빨리 왔고 여드름에 좋다ㄴ까 잘 쓸게요 ,5
763,좋아욤 ,5
764,잘사용할께요~ ,5
765,늘 쓰던거라 망설임 없이 주문했어요~좋은 상품 감사감사요^^ ,5
766,조아요. 진짜 좋으네요 ,5
767,가격대비 좋은 상품입니다 ,5
768,좋아요~2번째 사용중입니다~감사합니다~^^ ,5
769,커버력이좋네요 ,5
770,늘쓰는제품입니다.커버력도 좋아요.. ,5
771,샘플써봤는데제피부에잘맞더라구요~배송두빠르고 앞으로닥터자르트실버라벨비비크림만써야겠어요~! ,5
772,잘맏있어요 ,5
773,. ,5
774,아주 맘에 듭니다^^ ,5
775,너무너무 좋아용 ,5
776,재구매 100% 잘 받았습니다. ,5
777,몇년째 이 제품만 사용하고있어요^^제피부가 유분은 많고 심하게 건조한편인데 이 제품은급하게 발라도 들뜨지않고 피부에 잘스며들고바른후 오랜시간이 지나도 답답한 느낌도 없고 좋아요..다른제품은 쓸수가없어요^^ ,5
778,쓰던거라 뭐 좋겠죠 ,5
779,배송이 진짜 빠르고 좋네용 ,5
780,배송도빠르고 조아요 !!!! ,5
781,잡티커버에 좋아요~실버라벨쪽에 쓰다보면 벗겨지는것 빼곤 좋아요. ,5
782,굿 ,5
783,좋아용 ,5
784,4년째 꾸준하게 써오는 제품입니다.커버력도 좋고 수분감도 어느정도 있고 괜찮습니다.^^ ,5
785,커버력도 좋고 3번째 구매입니다 ,5
786,항상 잘쓰고있어요. ,5
787,괜찮아요~~ㅎ ,5
788,건조하지 않고 색상도 좋아요~ ,5
789,감사합니다 ,5
790,좋아요 ,4
791,괜찮네요. 잘 지워지지도 안는듯.. ,5
792,zzz ,5
793,좋아요 ,5
794,좋아요~ 딸아이가 이것만 쓰네요 ,5
795,항상 애용하던 비비입니다 컨버력 좋습니다 ,5
796,괜찮아요^^ ,5
797,배송빠르고 좋았어요~ 물건은 계쏙 쓰던거구용 ,5
798,좋아요 ,5
799,커버력이듣던만큼 드라마틱하진않아요 ,5
800,6개째 쓰고있어요 닥터자르트실버라벨 짱!! ,5
801,평이 좋아서 샀어요..품질은...쏘쏘.... ,5
802,잘 받았습니다. 사은품도 좋고 많이 파세요~ ,5
803,늘쓰던것 ,5
804,항상 사용하는 제품.. 좋아요~ ,5
805,잘맞아용 ㅎ ,5
806,매번쓰던거라 잘쓸께요 ,5
807,색이 살짝 어두운 느낌. 그래도 부드러우면서도 매트해서 좋네요. 가격도 저렴하고.. ,5
808,"더 사용해봐야 알거 같애요,, ",5
809,굿굿 ,5
810,항상쓰던거라 좋습니다 배송도빨라요 ,5
811,빠른배송감사합니다 ,5
812,"좋아요 굿굿 제조년월 최근꺼구, 썬크림 비비크림 유분기 없이 산뜻하니 좋네요 ",5
813,좋아요 ,5
814,좋아요 ,4
815,좋아요~ ,5
816,좋아효 ,5
817,커버력 좋고 발림성도 좋아요 ,5
818,좋아요 ,5
819,좋아요 늘 쓰던거고 저렴하게 잘샀어요 ,5
820,"배송도 빠르고 상품도 아주 만족~ 사은품은 좀더 빵빵했음 좋겠어용,,, 뭔가 아쉽,,,타사이트에 비해서 쫌 아쉽긴 해요,,그래도 휴대용 와서 좋아용 ",5
821,비비크림 마음에 드네요.. ,5
822,Z ,5
823,좋아요 좋아요 ,5
824,선물하려고 구입했어요 ,5
825,사용전이지만 기대기대 ,5
826,기대가 컸는지 이번에 새로 나온 신상 비비가 더 나은듯해요. 커버력은 그닥 .... ,4
827,잘받았어요~ 우선 저렴하게 구매해서 굉자히 만족했고배송도 빨랐습니다. ,5
828,배송빠르고 평소에쓰던거라 역시 좋네요~ ,5
829,좋습니다 ,5
830,늘 쓰던 제품 좋아요 ,5
831,좋아요 !! ,5
832,잘반았습니딘 ,5
833,좋네요 역시나 ,5
834,fgadfgsdfgdsfgdfgdfgdf ,5
835,배송도 빨랐고좋아요좋아요 좋아요잘쓸게요 ,5
836,굿 ,5
837,좋아요좋아요좋아요좋아요 ,5
838,색이 좀 어둡긴 하지만 좋아요 ,5
839,늘 사용하던 제품이라 재구매합니다. ,5
840,역시 ? ,5
841,역시 소문대로 좋네요 ,5
842,항상 쓰는거...커버력은 따라올 비비가 없다. 커버되면서 투명해보이니...안쓸수가 없다. ,5
843,상평품은 좋았지만 저에게는 안맞는듯 ,5
844,커버력좋네요. 맘에들어요^^ ,5
845,오년째 쓰고 있으니! 좋습니다 가끔 뚜껑 불량이어서줄줄새는 경우 말곤.... 아주 좋슴당 ,5
846,굳 ,5
847,늘쓰덤거라서주문했어요. 좋아요 ㅋㅋ 뜨는덧도없구요 ,5
848,잘받았습니다 ,5
849,닥텉자르트 비비를 쓰고 있던 중이었으나 실버라벨은 처음입니다. 다른 곳보다는 약간 싼듯하네요~마스크에 샘플크림도 챙겨줘서 좋습니다. ,5
850,늘 사용하는 비비크림입니다.이번에도 재구매했네요~피부에 밀착되는 느낌이 좋아서이 제품만 사용하고 있어요~!!강추입니다. ,5
851,좋은거같아요~~~ ,5
852,발림도 좋고 유분도 적어서 좋으네여 커버두 잘됩니다 ,5
853,좋아요~~ ,5
