,review,score
139,좋은 가격에 잘 구매했습니다.,5
140,상품 품질이 좋습니다. 마음에 들어요!ㄷ,5
141,상품 품질이 좋습니다. 마음에 들어요!,5
142,오랫동안 사용해왔던 제품인데 여기저기사이트보다가 요기서 질렀습니다,5
143,잘쓰고있습니다. 커버력도좋아요,5
144,상품 품질이 좋습니다. 마음에 들어요!,5
145,너무 마음에 들어요! 추천합니다.,5
146,상품 품질이 좋습니다. 마음에 들어요!,5
147,흡수가 잘되고 좋아요,5
148,좋은 가격에 잘 구매했습니다.,5
149,상품 품질이 좋습니다. 마음에 들어요!,5
150,커버력우수합니다잘발립니다,5
151,좋은 가격에 잘 구매했습니다.,5
152,좋은 가격에 잘 구매했습니다.,5
153,너무 마음에 들어요! 추천합니다.,5
154,너무 마음에 들어요! 추천합니다.,5
155,빠른 배송이 마음에 듭니다.,5
156,늘 쓰는 제품~~~발림성 커버력 짱좋아요,5
157,상품 품질이 좋습니다. 마음에 들어요!ㅈ,5
158,딸이 좋아해요..사은품이 많아서 깜짝  놀랐네요..감사!,5
159,잘받았습니다 감사합니다,5
160,싸게 잘 샀네요 감사합니다,5
161,처음 내용물 확인하고 살짝 걱정했는데 기우였네요... 저는 좋으네요,5
162,좋은 가격에 잘 구매했습니다.,5
163,상품평 보고 기대가 컸는데…기대가 너무 컸나봐요…;기대한것만큼은 아니네요…하지만 다른 비비에비해 커버력은 쫌 있어요~,5
164,너무 마음에 들어요! 추천합니다.,5
165,너무 마음에 들어요! 추천합니다.,5
166,좋은 가격에 잘 구매했습니다. 샘플도 좋아요!,5
167,사은품도 받고 기분이 좋네요. 배송도 빠르게 잘받았어요,5
168,항상 사용하는 제품 좋아요,5
169,단골상품좋아요~~~~~~~~~~,5
170,이것 저것 샘플도 잘 챙겨서 왔네요.,5
171,좋은 가격에 잘 구매했습니다.,5
172,괜찮아요 ^^색이 좀 어두운 감이 있어요,5
173,좋은 가격에 잘 구매했습니다.,5
174,빠른 배송이 마음에 듭니다.,5
175,비비크림은 이것만 써요~ 사은품도 좋네요~~,5
176,너무 마음에 들어요! 추천합니다.,5
177,잘받았습니다 잘받았습니다,5
178,커버가 잘 되어서 항상 쓰는 제품이네요,5
179,피부가 흰편이라 안맞네요색이 칙칙해보이고 너무 매트해요..진흙 바르는 느낌환하게 해주는게 없어 그런지...메이컵하면 너무 옛날 메이컵이됨,5
180,상품 품질이 좋습니다. 마음에 들어요!,5
181,좋은 가격에 잘 구매했습니다.,5
182,실버라벨 bb크림 아주 좋아요. 커버 잘됨.,5
183,너무 마음에 들어요! 추천합니다.,5
184,좋은 가격에 잘 구매했습니다.,5
185,너무 마음에 들어요! 추천합니다.,5
186,너무 마음에 들어요! 추천합니다.사은품도 넘 맘에들어요~~~,5
187,상품 품질이 좋습니다. 마음에 들어요!,5
188,빠른 배송이 마음에 듭니다.,5
189,사은뿜까지 좋은것으로 보내주셔서감사합니다,5
190,닥터자르트 BB크림은 너무 촉촉하고 발림성도 좋으네요 전에 사용하던 닥터자르트 제품은 면세점에서 비싸게 구입했는데 이번에는 홈쇼핑에서 저렴하게 구입했네요 감사해요 역시나  흡수력도 너무  좋아서  오랫동안 잘 사용할것 같아요  ,5
191,"오랜만에 다시 쓰는 닥터 자르트, 이 좋은 걸 잊고 있었다니 몹시 억울할 정도~",5
192,너무 마음에 들어요! 추천합니다.ㅐ,5
193,좋은 가격에 잘 구매했습니다.,5
194,좋은 가격에 잘 구매했습니다.,5
195,항상쓰는제품입니다~~~,5
196,너무 마음에 들어요! 추천합니다.,5
197,좋은 가격에 잘 구매했습니다.,5
198,항상쓰는제품입니다. 딸들과 같이 써도 좋아요빠른배송 감사합니다.,5
199,5년전에 제가 1년정도 쓰다가 엄마한테 추천해서 지금은 어머니께서 4년째 쓰고계세요.지금까지 유명한 화장품은 다 써봤는데 닥터자르트 실버라벨 비비처럼 커버력이 좋은 건 보신적이 없다고 정말 좋아하세요.오프라인에서 사면 비싸서 항상 온라인에서 쿠폰 잔뜩 끼얹어 사드리고있는데 이번에 h몰에서 사면서 무료배송에 쿠폰까지 해서 가장 저렴하게 산거같아요.배송도 하루만에 오고 거기다 샘플로 클레이폼도 주셔서 너무 기분좋네요.다음에 떨어지면 또 살게요.,5
200,좋은 가격에 빠른배송 구성도 알차고 맘에 드네요 감사합니다,5
201,3년째 쓰는 비비크림! 선거날인데 배달와서 놀랐어요ㅠㅠ 수고하십니다. 빠른배송 감사해요!,5
202,상품 품질이 좋습니다. 마음에 들어요!,5
203,상품 품질이 좋습니다. 마음에 들어요!,5
204,단골상품좋아요,5
205,너무 마음에 들어요! 추천합니다.ㄷ,5
206,너무 마음에 들어요! 추천합니다.항상쓰는제품입니다,5
207,좋은 가격에 잘 구매했습니다.,5
208,좋은 가격에 잘 구매했습니다.,5
209,들뜨지않고  커버력도  좋은편이네요.마음에 듭니다.,5
210,아직  사용전이지만  상품평이 워낙  좋아서 기대해 봅니다.,5
211,상품 품질이 좋습니다. 마음에 들어요!,5
212,너무 마음에 들어요! 추천합니다.  늘 쓰던거라 좋아요,5
213,비비는 역시 닥터자르트.배송 정말  빨라서 놀랄 정도.ㅎ,5
214,두번째 사용~ 트 러 블 없고 커버 잘돼요 오래쓰구요 ,5
215,발랐을때 피부에 쏙 밀착되는 느낌이에요. 맘에 쏙 드네요.,5
216,늘 사용하던 제품입니다.배송도 빠르고 아주 좋아요,5
217,상품평이 좋아서 구매했어요 ,5
218,커버력 넘 좋아요 항상 이것만 써요~~,5
219,좋습니다늘쓰던거에요,5
220,아주좋아요 빠른배송굿입니다,5
221,대신 여름에 얼굴이 좀 더움,5
222,끈적임이 딱 좋네요 커버력은 안색정리 정도인데 갠찮습니다,5
223,감사합니다감사합니다,5
224,어둡다고들하던데 전 맘에 들어요~~,5
225,커버력은블랙라벨보다좋은데  블랙라벨보다약간매트한느낌,5
226,평이좋아서 구매했는데 괜찮네요. ,5
227,                                        저렴하게 산거같아 기분이 좋아요 ㅎㅎ 잘쓸께요닥터자르트 짱!!,5
228,가격대비 만?해요,5
229,가격대비 만?애요,5
230,가격대비 만족해요,5
231,잘 쓰겠습니다. 전처럼 좋겠죠?,5
232,"계속 이용하고 있는 제품, 좋아요.",5
233,엄마가 너무 좋아하세요,5
234,사이즈도 크고 색상이 자연스럽고 부담이 없네요~,5
235,색이 좀 어두워요 ㅠ ㅡ 커버는 좋아요 ,5
236,두번째 구입해서 사용하고 있는데. 가벼우면서 커버력좋아요.강추입니다,5
237,"가격도 착했고, 무엇보다 함께온 브러쉬 사은품이 좋네요.화장품 바를때 함께 사용하니까 피부 밀착력을 더 높여줘요",5
238,good good good good good good good good good,5
239,좋아요좋아요좋아요좋아요,5
240,좋아요!좋아요!!좋아요!,5
241,비비크림은 살짝검어요,5
242,배송 하루만에 오고 사은품도 감사해용,5
243,"끈적임없이 아주 좋아요,.~~~~~",5
244,"샘플을 먼저 써봤는데요 커버력두 좋구 약간 마트하면서 리뉴얼되고 더 좋아진것같아요,",5
245,좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요,5
246,하얀색으로 새로나왔네요 ㅋㅋ늘쓰던 제품이라 ㅋㅋ품질은좋아요 브러쉬까지 주네용 ㅋㅋ 하지만 메이드인 차이나 ㅋㅋㅋ ,5
247,여름엔 아르마니파데쓰는데요 가을겨울엔 요 비비가 참좋아요ㅎㅎㅎ고가 아르마니랑 견줘도 손색없다니 신기하네요ㅎ,5
248,배송빠르고 기초단계이후 바르기 무난한거같아요.,5
249,정말좋습니다!!맘에들어요,5
250,커버력좋다해서 싸게 구매사은품도 좋네여 ,5
251,살짝바르니커버는잘되는거같아요,5
252,브러쉬도 좋구요.비비도 좋으네요 . 발림성 좋아요,5
253,화면 그대로임 잘 쓸께요~~~~~,5
254,사용전이나후기좋아구입했어요 피부에맞으면이걸로정착할래요 비비고르는거너무힘들어요 ㅎ,5
255,두번째  구입한  조은 재품입니다,5
256,빠른배송감사합니다,5
257,솔의질이너무좋아요특히화운데이션,5
258,닥터자르크 제품이 좋아서 항상 쓰고 있는데 배송이 완전 엉망이예요. 배송 온다고 문자가 와서 볼인 있는데도 집에 있었는데 전화 연락도 없이 경비실에 놓고 가버렸네요.. 너무 너무 불쾌합니다.,5
259,본품도 좋고 브러쉬도 좋아요,5
260,건성인데.   촉촉함은  덜하지만. 커버력 괜찮아서  좋아요,5
261,모공땜에 모공 전용 쓰다 이것도 상품평도 좋고 좀 더 싸서 이걸로 구매 했는데 이게 더 좋은거 같네요.상품평 쓰려 드러왔더니 사은품이 바꼈네요.,5
262,배송도빠르고커버력도좋아요,5
263,샘플도 여러개 챙겨주시고 빠른배송 감사합니당!!!!!!,5
264,항상이제품만쓰네요 배송도빠르고 가격이좀비싸네요,5
265,아직써보진않았지만업그레이드되었다해서삿어요좋겠죠?,5
266,잘쓸께요좋은제품빠른배송,5
267,두개주문했는데 샘플은 한개씩왔어요두개주문하면 두개씩 와야하는거아닌가요선물줄꺼라 일부러두개,5
268,인터넷최저가로 산것같아뿌듯하네요!,5
269,몇년째사용하는제품. 믿고삽니다,5
270,ㅈㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅈㅇㅈㅇ,5
271,늘 쓰던건데~~ 근데 업그레이드 하기전이 더 나은거같은뎅??,5
272,"매일 화장하는 딸아이와,아주 가끔 화장하는 저도 이것만 써요~아직 남아있지만 사은품도 좋고해서 사둡니다~",5
273,제품 여전히좋아요~~~,5
274,질도 괜찮고 좋네요~!!,5
275,괜찮아요 커버가 잘 돼요~,5
276,항상 현대로 화장품사요. 짱짱,5
277,빠른 배송 감사합니다,5
278,커버력은 정말 좋아요. 그래도 약간 번들거림이 있어요,5
279,잠깐 나갈때는 파데안쓰고 이거쓰는데 좋아요,5
280,항상 즐겨 쓰는 비비크림이에요..품질과 가격 모두 만족스럽습니다.,5
281,고가 브랜드 cc크림도 여러개 써 보았지만 커버력이나 피부보정엔 닥터자르트 bb가 젤 좋네요다시 이 제품으로 돌아왔어요가격도 착하고 제품도 넘 좋아요,5
282,하지만 너무 밝아요 ,5
283,잘 받았습니다^^만족합니다^^,5
284,발색력 및 지속력이 좋아서 자주 애용해서 구매한 제품입니다. 인터넷 통해 저렴하게 구입할 수 있어서 기쁩니다.,5
285,색이조금 밝긴하지만 커버력괜찮,5
286,두번째로 사용하고있는데 가격도 내려가고 켜버력 좋아요유지만 좀더 됐음 싶지만 한번 사용한다음에는 다른걸 못쓸거같네요,5
287,커버력좋고  오래유지돼요. 발림은  좀  매트하지만  요가격에  만족이에요,5
288,커버력은 이것만한게 없더라구요~~여러번 갈아타봤는데 결국 이걸루~ㅋ언니랑 친구들한테 샘플 줘봤더니결국 다들 갈아타네요~ㅎ 샘플좀 많이주세욤~~선물할꺼 주문합니다요~~,5
289,항상 쓰던건데 너무 조아욧배송도 빠르고 너무 너무 조아요 ,5
290,항상 써오는 제품 이만한 비비크림 없는듯요.. 몇개째쓰는건지 모르겠네용 좋아요^^,5
291,빠른 배송감사합니다. 맘에 들어요.,5
292,비비는 닥터자르트 넘 좋아요,5
293,항상 쓰던거니까! 엄마 하나 사드림!,5
294,가격도 저렴. 커버력 굿잡.,5
295,쓰기 무난한 제품입니다. 그럭저럭 마음에 듭니다. ,5
296,가격도 좋고 사은품도 좋고~ 다 좋아요~ bb 색상이 좀 어두운게 흠이긴 하지만~ 그래도 이가격에 이구성이면 괜찮네요,5
297,늘 쓰던거에요 좋습니다~!!,5
298,가격대비 구성도 너무 좋고 완전맘에 드네요 발림이랑 커버력도 매우 마음에 들어요 ,5
299,항상쓰는 제품입니다. ^^,5
300,비비중에서 가장 좋은거 같아요.커버력도 괜찮고 다크닝도 예전상품에 비해 리뉴얼 되면서 더 없어진거 같고..지속력도 이정도면 아주 좋아요!!,5
301,제얼굴에 딱커버가 넘잘되요,5
302,만족~ 만족~  만족~ 만족~  만족~ 만족~  만족~ 만족~  만족~ 만족~  만족~ 만족~ ,5
303,좋다는 얘기 많이 들었던 상품인데 이제서야 써보네요. 비비크림인데 칙칙하지 않고 지속력도 꽤 좋네요. 무엇보다 커버력이 뛰어나서 정말 좋네요!,5
304,몇년째 이제품만 쓰고있어요~~너무좋네용,5
305,아직 사용전이지만.... 품질은 사용해봐야알겠고 배송은 이틀걸렸구요..... 사은품은 충실히 넣어주셨네요.. 감사합니다. 잘쓰겠습니다. 사업번창하세요.^^,5
306,이제품 벌써 세번째 사용하고 있네요.우연히 반신반의 그냥 한번 구매했다가 지금은 엄마까지도 이거 사용한답니다.T존으로 유분이 아주 그득해서 감당안되는 복합성 피부인데요.이거 사용한다고 극적으로 유분이 잡히거나 그런건 아니지만 화장이 들뜨거나 과하게 커버되거나 그런거 없이 자연스럽네요.피부톤도저와 딱맞고 잡티도적당히 커버되서 좋은거 같아요.,5
307,몇년째쓰던거라 좋아요,5
308,사용하는 제품 재구매입니다~,5
309,무난하게 쓰기 제일 좋은 비비크림인듯해요.,5
310,커버력이 좋고 잘 발리고 지속력도 그럭저럭 괜찮음. ,5
311,샘플도 더 넣어주시고 너무 좋아요. 만족입니당.^^ 감사합니다. ,5
312,촉촉하고 발림이 좋아요,5
313,평소 쓰던 제품  다시 구매했어요. 저렴하고 커버력도 좋은거 같아요!,5
314,상품평 보고처음 사용하고 있는데 처음엔 좀 어두운감이 있었지만 시간이 지남에 따라빠르게 피부색으로 돌아오면서 커버력도 그런대로 괜찮고피부당김이나 번들거림도 없고 대부분 만족스러운 제품이네요.배송도빨라서 주문 하루만에 받았어요.,5
315,"역시나 닥터자르트 ,, 커버력 짱이에요",5
316,                                        감사합니다~감사합니다~,5
317,배송도 하루만에 왔고샘플도가격도 제품도 너무 마음에 들어요,5
318,좀 두껍게 발리지만 그만큼 커버는 짱짱,5
319,늘사용하는거라서 친구들것도 주문해주고있어요,5
320,몇번째 재구매인지 모르겠습니다~좋습니다!!!!!!!,5
321,늘쓰던 건데 커버력이 좋아요 ,5
322,빠른배송 감사빠른배송 감사빠른배송 감사,5
323,늘 쓰던 제품이라 재구매 합니다.,5
324,가격대비 괜찮습니다.만족만족.. 합니다~~,5
325,"기존에 사용하던 제품들 대비.. 소량으로 커버력 좋고, 번들거리지 않아 파우더 아주 살짝만 해도.. 좋으네요. ^^",5
326,항상 사용하는거라 좋다고 합니다 ,5
327,감사합니다.감사합니다.,5
328,                                        감사합니다.,5
329,                                        감사합니다.,5
330,타싸이트보다 훨씬 저렴합니다 ^^ ,5
331,피부에 촉촉하게 스며들어요.,5
332,배송도 빠르고 상품에도 하자없어요추천~,5
333,늘쓰는겁니다 좋아요,5
334,저렴한 가격에 잘구매했어요 잘쓸께요,5
335,커버력은 약하지만 싼가격에 구입한거라 잘 쓸게요~,5
336,선물했어요. 20대인데 아주만족한답니다.,5
337,항상 쓰던 제품빠른배송 감사요,5
338,잡티가 많은 편인데 커버가 잘되서 좋아요 비비 이것만써요,5
339,항상써온그대로 좋습니다,5
340,매번 쓰는 제품입니다커버력이 좋아요 ,5
341,계속 사용하던 제품이라...ㅋ 잘 받았습니다...,5
342,항상 사용하던거라 재구매 하고 있어요 발림성도 좋고 커버력도 갠찮은것같아요 ^^,5
343,상품평이 좋아서 구매했어요 테스트해보니 정말 좋네요,5
344,좋은가격에 잘 산것같아요~ ,5
345,빠른배송 감사해요~ 늘 써오는 제품입니다. 대용량 워터드롭까지 받으니 너무 좋네요^^,5
346,                                        좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요,5
347,상품평이 좋아서 선물하려고 두개째 구입합니다.,5
348,이벤트 상품이 다르게와서 전화드렸더니 바로바꿔주셧어요 감사합니다 ,5
349,완전좋아요 원래 닥터자르트만 쓰는데 세일가격에 사서 더좋음 >_< ,5
350,샘플도 많이 주시고 잘 받았다고 합니다,5
351,좋아요 사은품도 좋아요,5
352,좋아요 ㅎㅎ 좋아요 ㅎㅎ 좋아요 ㅎㅎ,5
353,좋습니다 ㅋㅋㅋ 커버력은 짱 인것 같네요 ~~다음에 또사겠습니다,5
354,저렴하게 구입해서 좋아요~샘플도 잘 챙겨주셔서 더 좋음,5
355,주문하면 하루만에 오네요 빨라서 넘 좋네요 ,5
356,빠른배송 감사합니다...,5
357,빠른배송에 좋아요,5
358,늘 이제품만 씁니다...다른건 못쓰겠더라구요..바르고 나면 산뜻하면서 커버력두 좋구...사은품두 잘받았네요~~,5
359,몇년째 쓰고 있는 비비크림지복합성 피부엔 젤 좋은거 같아요,5
360,항상사는거에요. ㅋㅋ 너무 조ㅎㅇ요,5
361,제가 써보고 괜찮아서 엄마 사드렸어요^^,5
362,잘받았습니다 감사합니다~~,5
363,처음 써보는데커버력이 좋아욤~,5
364,샘플써보고 조아서 구매했는데 이거는 별로넹. 불랙라벨이랑 실버라벨차이때문에 그런가요..,5
365,사은품도 잘챙겨주시고 감사합니다~,5
366,항상 쓰는 제품이에요 너무 좋네요커버력도 좋고 선크림기능도 되서 너무 좋아요,5
367,처음쓰는건데 커버도되고괜찮은거같아요^^,5
368,좋아요....계속 쓰고 있는제품이라...만족합니다..,5
369,좋아요....계속 쓰고 있는제품이라...만족합니다..,5
370,친구가 항상 쓰는 제품이라서 구매했습니다.생일선물로 줬는데 요긴하게 쓰는거 같네요.쇼핑백까지 깔끔하게 잘와서 선물 잘했습니다많이파세요^^,5
371,제가 자주 쓰는 비비에요ㅋ 가격도 저렴하고 가격대비 굿임ㅋ,5
372,샘플쓰다가 좋아서 상품 샀어요샘플들도 많이오고 사용하기도 자연스럽게 발려서 좋아요,5
373,같이온 사은품도 어마어마하고 늘 쓰는 비비에요~ 저렴이로 잘샀네요~,5
374,완전 맘에 들어요...좋아요,5
375,발림성도 좋고 약간 하얀감은 있으나 곧 자연스러워집니다,5
376,다른거 쓰다가 다시돌아왔어요 이게 저한텐 짱짱 커버력 좋고 그러,5
377,정말 좋아요 잘 쓰고 있습니다.,5
378,두개째 사용중인데 가볍고 자연스러워요~,5
379,원래 쓰던거라 샀는데지난번꺼는 오일층이랑 분리되서 불편했는데 이번에도 그런지 잘 봐야겠네요,5
380,닥터자르트 계속 쓰고있는데 아주 좋은 거 같아요. 추천합니다. ,5
381,늘  쓰던 상품이예요,5
382,구성이 좋네요감사합니다.,5
383,"실버라벨 리쥬비네이팅 뷰티밤 50ml샘플 써보고 마음에 들어 구매했습니다. 지금은 구성이 바뀐 거 같은데, 일루미레이터랑 세트인 걸로 샀는데, 둘 다 쓰기 좋아요.",5
384,비비는 닥터자르트ㅋㅋㅋ,5
385,잘 발리고..흡족!,5
386,저렴하게 두개세트로 잘샀네요그냥 비비네요두개 섞어 바르는데 효과는그닥..,5
387,커버력이 좋아서 즐겨쓰는 제품입니다유통기한도 많이 남아서 좋으네요,5
388,빨리오고 좋아요 빨리오고 좋아요많이 파세요 ,5
389,저렴한 가격에 득템이네요,5
390,커버력도 괜찮고 퍽퍽하지 않고 좋아요,5
391,늘 사용하던 BB만 사용하다가 구성이 괜찮은거 같아 사서 발라봤는데얼굴에 발림감이 좋네요!한통 다 쓰면 재구매하게될 것 같아요!,5
392,너무너무 좋아요 !!커버력 짱!!!!써도써도 줄지가 않어요,5
393,썬 기능이 조금만 더 높았으면 조았을것 가튼데 잘 스며들고 조으긴 하네요,5
394,배송도 빠르고 좋네요 워낙 사용하던 제품이라 만족합니다,5
395,너무 저렴해서혹해서 샀어요....ㅠㅜㅜ,5
396,저렴하게 구매했습니다,5
397,ㄻㄴㄻㄴㄻㄴㄻㄻㄻㄻㄴㄻㄴㄻㄻㄴㄻㄴㄹㄹㄴㅇㅎㅇㅎㄴㅇㅎ,5
398,닥터자르트 실버라벨 소문이 자자해서 드디어 구입해보았어요역시 소문날만 한 것 같더군요 ㅋㅋ다만 조금 매트하긴하네요 동생도 써보곤 좋다고 하네요 ㅋㅋ다음에 동생것도 구입해야겠어요 ~,5
399,워낙 유명한데다 저렴하게 행사해서 구매하게 됐어요,5
400,배송도빠르고 사은품 구성품 모두굳굳!! 완전 조아? ㅎㅎ,5
401,                                        늘 쓰는 제품이에요,5
402,너무맘에 들어요~ 품질도 맘에들고 가격도 서비스도 좋습니다^^ 감사합니다~,5
403,맘에 들어요 워낙 좋아서요 감사합니다,5
404,지난번에 구매해서 써보니 괜찮아서 재구매 했어요,5
405,배송도 좋고 가격이 너무 좋아서 만족해요!,5
406,엄마한테 선물했어요마음에 들어하세요다음에도 또 구매할께요,5
407,BB랑 일루미네이터랑 같이 줘서..특가 떳을대 얼른 질렀네요..ㅋBB만 바르면 왠지 좀 너무 뻑뻑 한거 같아서...섞어 바르니..약간의 광택도 있고..좀 덜 뻑뻑하고..자연스럽고..저는 너무 맘에 드네요..특가라 더 맘에 듭니다..ㅋ,5
408,실버라벨BB크림을 꾸준히 사용하고 있습니다. 착한가격에더욱만족해요^^ ,5
409,항상쓰는제품 발림성이 좋아요 피부 자연스러움도 있어요,5
410,금액도 저렴히 잘 샀고..발림성도 괜찮아요.ㅋㅋㅋ ,5
411,그렇지않아도 필요했던 상품인데~저렴하게 구매해서 기분이 좋네요~,5
412,"컬러가 안맞아 딸아이 선물했는데, 밀착도도 높고 아이가 많이 좋아하네요.무엇보다 배송이 빨라 더욱 좋았습니다.",5
413,정말좋아여 처음엔 상품평보고 구매했는데 정말좋아여정말좋아여,5
414,쓰던게 남아있어서 사용전인데요. 무지 기대됩니다.,5
415,"얼굴에 들뜨지 않고 잘 커버되고, 잘 먹습니다",5
416,색상이 어두워서 피부톤이랑 안 맞을까 걱정했는데 기대이상이에요. 발림성이 일단 너무 좋구요. 색상도 걱정 안해도 되네요~ 정말 뛰어난 커버력 확실합니다! 비비중에 이렇게 발림성 좋으면서 커버력이 좋은제품 처음이에요.다른 파데나 비비빼고 앞으로 이것만 써야 될거 같아요!! 같이 주신 사은품도 감사합니다~ 사은품으로 주신 펄베이스 잘 활용할게요~ 감사감사!!!,5
417,닥터자르트 오랜만에 구매하네요,5
418,할인하길래 얼른 구매했는데 맘에 듭니다~,5
419,"제품 구성과 가격이 아주 좋고, 배송도 빨라서 마음에 듭니다.",5
420,"배송도 총알이구요,, 제품도 너무 너무 마음에 들어요..더 좀 구매 해 둘걸요...안써본 제품이라 하나만 주문했더니 후회되네요..^^",5
421,정말 커버력 하난 짱인제품!!!!저렴하게 살수 있어서 더 좋네요!하루만에 왔어요~~ 굳!!!,5
422,계속이것만 쓰는데 다른곳보다 괜찮은곳에서 주문한것같아요 ! 핸드크림도 잘사용하구있구요~ 배송도 빨랏어요!,5
423,좋아어 좋앙서 두번째구매에요베이스도 같이라 이번에 사길 잘했어요저렴하고 좋아요ㅕ,5
424,감사합니다^^ 너무너무 싸게 구매했습니다 :)자주 애용할게요,5
425,조카가 이 제품이 제일 좋다네요 다른제품 다 써보고 이제품 원해서 선물로 주문해줬습니다.,5
426,이거말고 다른 비비크림은 못쓰겠어요.촉촉하고 커버 잘되고 뽀얗게(어색하지 않은) 화장이 너무 잘됩니다.주위에 추천해줬더니 제 주위엔 다들 이것만 씁니다...,5
427,잘받았어용`잘받았어용`잘받았어용`잘받았어용`잘받았어용`,5
428,항상 쓰고 있는 제품입니다. 좋아요!,5
429,비비야 말할것 없고 같이온 뷰티밤도 넘 조으네요,5
430,실버라벨 비비가 많이 남아있지만 구매했습니다. 일루미네이터가 탐나서 사사삭~실버라벨에 샤이닝베이스를 섞어 바르고 있었는데... 일루미네이터를 더 추가했습니다. 흠....샤이닝 베이스와 시슷한 역할을 하는 거 같아요. 샤이닝 베이스 비싸니깐 기획으로 비비+일루미네이터도 좋은 조합같아요,5
431,"어, 생각보다 괜찮네요. 예전에 닥터자르트 비비크림 좋다고 해서 한번 사용했는데 저한테 안맞았아요. 그래서 한동안거들떠 보지 않았었는데 이번에 상품평이 너무 좋아서 반신반의하고 구입했어요. 오자마자 발라봤는데제가 찾던 그런 비비네요. 훌륭합니다. ",5
432,쓰던거인데 다 써서 새로 샀네요 ㅋㅋ배송빠르고 저렴히 잘 샀어요 ㅋㅋ좋아요 ㅋㅋ,5
433,촉촉하긴한데 그렇게 많이 광이 나진 않아요 그리고 커버력도 그렇게 많이 있지는 않아요 그냥 일반 비비라고 생각하시면 되겠어요물광을 더 원하시면 펄을 더 많이 쓰시면 될꺼같아요~,5
434,배송빠르고 상품도 계속사용하던 제품으로 좋습니다..,5
435,나름 괜찮습니다.색상도 발림성도 나쁘지않네요,5
436,배송도 빠르고 커버력이 좋아요 ^^피부도 좋아보이고 ^^ ,5
437,벌써 몇개째인지...쭈욱 쓸것 같아요...,5
438,매우만족스럽습니다. 또다시 구매의사 있어요~,5
439,품질도 괜찮은 거 같아요.만족해요품질도 괜찮은 거 같아요.제품에 만족하고 배송도 좋구요.만족해요품질도 괜찮은 거 같아요.만족해요품질도 괜찮은 거 같아요.제품에 만족하고 배송도 좋구요.만족해요품질도 괜찮은 거 같아요.만족해요품질도 괜찮은 거 같아요.제품에 만족하고 배송도 좋구요.만족해요,5
440,                                        좋아요좋아요좋아요좋아요좋아요좋아요,5
441,항상쓰는거라 바로 주문했어요.역시 에이치몰이 짱이네요!배송도 바로 오고 구성품도 제일 좋고 가격은 두말하면 입아프죠^^,5
442,매트한게 좋네요.양도 진짜 많고 사은품까지.....,5
443,상품평이 늦었네요... 생각보다 좋아요.... 요즘 매일 쓰고있습니다!,5
444,발림성도 좋고 오래가고 좋아요재구매의사 있습니다.,5
445,비비크림 여러 종류 써봤는데 괜찮네요. 사은품도 정품용량이 왔어요.,5
446,비비 하나 샀는데 샘플이 이것저것 많ㅇ ㅣ 왔어요~감사합니다근데 제가 제품관리를 잘못한거지 이제 본품 오픈하고 3주째 되가는데 자꾸 물이 나오네요찜찜해서 사용하기도 그렇고 버리자니 아직조금밖에 사용하지 않아서 ㅠ.ㅠ,5
447,현대몰 배송하나는 진짜 끝내줘서 ㅋㅋㅋ너무좋네요반품할때는 진짜 힘들지만...항상쓰던 제품이라 조아용,5
448,진짜 좋은거 같아요ㅎㅎ 구성 맘에 듭니다  ,5
449,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 ,5
450,좀 매트한편이나 자주 손이 갈것 같습니다.,5
451,실버라벨은 처음 사봤는데요커버력이 더 좋은 것 같습니다잘쓸게요,5
452,선물한다고 포장요청했었는데포장이 안되와서 쫌 실망했지만좋아하시더라구요~,5
453,저렴하게 잘 산 것 같습니다 발림성이 좋네요,5
454,늘쓰던 것인데 다른곳에 비해 여기가 샘플을 더 주길래 여기서 구매했어요!받으니 역시 좋네요^^,5
455,상품평들이 좋아서 주문했는데 넓게 잘 펴발리고 색감도 정말 좋네요. 사은품도 많이 챙겨주시고.. 좋습니다.,5
456,재구매 의사 100프로 입니다잘먹고 오래 지속되네요~~,5
457,ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,5
458,"비비사려고 둘러보다가 세일하고 사은품을 많이 줘서 사봤는데, 조금 어두운 감이 있지만 커버력은 좋네요",5
459,정말 좋아요. 지금까지 한스킨 쓰다가 첨 닥터자르트 실버 써봤는데 너무 조아요. 색깔도 카바력도 우수합니다. 샘플도 다 조은데 그중 스팟제품은 정말 효과 조아요. 앞으로 계속 애용할것같아요,5
460,커버력도 있고 들드지 않아 오래 가네요~가격도 좋고 계속 쓸 생각입니다,5
461,잘 받았습니다. 커버력도 뛰어나고 발림성도 좋고 무엇보다 번들거리지 않아 좋네요. ,5
462,배송진짜빨라여~~샘플도 다왓구여 아직써보지 않았지만좋을꺼 같아용~,5
